file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
61919521.jpg,1333,2000,"[651.3427503096328, 437.25852894981915, 315.8895928597737, 442.5653277725891]",Kid,Mongoloid,unmasked,mid-light,Happiness,Female
50143070.jpg,1333,2000,"[936.5770162027728, 324.65839183483286, 132.42298379722456, 134.96479705318782]",20-30s,Caucasian,unmasked,light,Neutral,Female
44050841.jpg,1333,2000,"[1475.3394561221871, 235.80045693311112, 158.0987962325018, 181.73695739193028]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_3187.jpg,1024,1024,"[157.3024390243906, 176.79999999999993, 593.7170731707308, 806.1024390243894]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
70619968.jpg,1333,2000,"[1384.3993929364403, 347.1173775587523, 155.71951434914362, 195.75796032347301]",Kid,Caucasian,masked,light,Happiness,Female
64973605.jpg,1333,2000,"[807.0040010002505, 159.99999999999997, 465.9914978744683, 628.9999999999986]",20-30s,Mongoloid,unmasked,light,Happiness,Female
101903145.jpg,1333,2000,"[1027.5201682656025, 250.0000000000007, 374.91940808278997, 548.7421044594618]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_9359.jpg,1024,1024,"[202.10101010100905, 168.44444444444434, 589.9090909090881, 814.6666666666656]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_6041.jpg,1024,1024,"[239.92189517246044, 158.24921123627155, 570.8288935912677, 830.1593647099925]",40-50s,Caucasian,unmasked,light,Happiness,Male
58556758.jpg,1335,2000,"[758.8606784511461, -1.2127907904513962e-33, 429.13932154884924, 686.9137559999981]",20-30s,Negroid,unmasked,mid-dark,Neutral,Female
72111416.jpg,1333,2000,"[794.3868435803329, 222.0000000000006, 285.4169949553, 338.4484346921374]",Kid,Caucasian,unmasked,light,Neutral,Female
image_4862.jpg,1024,1024,"[169.11924439197148, 144.6103896103895, 595.2691853600938, 834.5844155844139]",20-30s,Caucasian,unmasked,light,Happiness,Female
77999232.jpg,875,2000,"[251.34496569605065, 127.17699978607786, 68.08305360824761, 93.43245266719808]",20-30s,Negroid,unmasked,dark,Neutral,Male
61454562.jpg,1493,2000,"[818.0100432253978, 269.00000000000006, 487.9899567745988, 458.00000000000034]",Kid,Mongoloid,unmasked,light,Neutral,Female
71468555.jpg,1334,2000,"[1317.1195904783287, 95.06021903748332, 267.384737138996, 395.93248188245957]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
image_8749.jpg,1024,1024,"[138.7470449172578, 133.38061465721032, 621.6784869976357, 848.4562647754128]",20-30s,Caucasian,unmasked,light,Happiness,Female
101487603.jpg,1333,2000,"[1127.237304774015, 439.98445870886565, 245.11337579386094, 273.270592210754]",20-30s,Mongoloid,unmasked,mid-light,Anger,Female
68119152.jpg,1333,2000,"[844.6050030127496, 224.80104867850363, 507.9937462340653, 742.666084067498]",20-30s,Negroid,unmasked,mid-dark,Happiness,Male
11850899.jpg,1334,2000,"[840.0474437006459, 240.22631283935738, 248.8362838016385, 314.08026537048784]",20-30s,Mongoloid,unmasked,light,Happiness,Female
82333604.jpg,1333,2000,"[896.5763497454062, 260.40353457499594, 233.79794567175404, 296.9094554092482]",20-30s,Caucasian,masked,light,Neutral,Female
97187479.jpg,728,2000,"[952.1765838150646, 53.105254533198, 141.0978882465821, 205.37894909336003]",20-30s,Caucasian,unmasked,light,Happiness,Female
94325989.jpg,697,2000,"[244.7009877989601, 97.5494858054638, 109.89703660311123, 146.4505141945341]",20-30s,Caucasian,unmasked,light,Surprise,Female
image_8331.jpg,1024,1024,"[245.64302600472823, 175.28605200945626, 586.7825059101646, 809.0756501182035]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_2788.jpg,1024,1024,"[258.403755868543, 198.0610328638498, 551.7934272300456, 753.5258215962402]",40-50s,Caucasian,unmasked,light,Happiness,Female
84220876.jpg,1333,2000,"[1295.7751230034937, 246.5910597409144, 211.0887795524456, 300.5452536787793]",20-30s,Mongoloid,unmasked,light,Happiness,Female
87086126.jpg,1333,2000,"[667.5698295398965, 292.5756615677566, 284.7661519551763, 383.9753929067121]",20-30s,Mongoloid,unmasked,light,Neutral,Female
85178541.jpg,1333,2000,"[918.9999999999962, 224.99999999999994, 211.453004505273, 243.46675066595614]",20-30s,Caucasian,unmasked,light,Happiness,Female
67070861.jpg,1333,2000,"[1341.0000000000011, 151.73414634146337, 371.0000000000001, 499.0146341463406]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
84663816.jpg,1333,2000,"[856.0661831368998, 336.81360544217654, 243.8676337262002, 396.0503401360551]",20-30s,Negroid,unmasked,mid-dark,Neutral,Female
62230392.jpg,1333,2000,"[746.1085238377667, 115.19999981706103, 473.38460209951984, 746.043427405502]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_5982.jpg,1024,1024,"[88.97517207724518, 204.73589201007533, 561.7142191422332, 748.1543991254418]",40-50s,Caucasian,unmasked,light,Neutral,Male
10992166.jpg,2000,1333,"[527.3900807384048, 422.8301345536482, 245.842420060066, 313.5754260346978]",Senior,Mongoloid,unmasked,light,Neutral,Female
2701460.jpg,2000,1333,"[543.5328809582834, 307.5013095608171, 343.2011026641908, 247.90538202954073]",20-30s,Mongoloid,unmasked,light,Neutral,Male
90813548.jpg,1333,2000,"[404.99724931232635, 158.66268450524305, 228.47065363732838, 310.5382712134967]",20-30s,Mongoloid,unmasked,light,Happiness,Female
66585854.jpg,2000,1333,"[489.1483618949888, 378.6813696722558, 220.85163810501086, 308.11831903859496]",20-30s,Mongoloid,unmasked,light,Neutral,Female
92920090.jpg,1333,2000,"[818.9999999999997, 376.75116559683516, 122.01015618078584, 183.2488344031649]",Teenager,Caucasian,masked,light,Neutral,Female
4322128.jpg,1333,2000,"[607.3984852982328, 321.6491466474343, 393.9148137154598, 485.48341262022296]",20-30s,Mongoloid,unmasked,light,Happiness,Female
48743221.jpg,1331,2000,"[968.9999999999999, 94.00000000000007, 196.99999999999994, 252.43336955840866]",20-30s,Caucasian,unmasked,light,Anger,Male
84574412.jpg,1330,2000,"[706.9999999999994, 467.99581450654017, 284.9999999999991, 340.0251129607602]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
82962914.jpg,2000,1333,"[619.497834426242, 1455.497708853452, 40.502165573754624, 55.27405703869156]",Baby,Caucasian,unmasked,mid-light,Neutral,Female
68409717.jpg,1333,2000,"[462.31699999999984, 0.0, 360.3589999999998, 457.0]",20-30s,Mongoloid,unmasked,light,Happiness,Male
86829543.jpg,1333,2000,"[643.3627270453974, 343.36363636363745, 153.00000000000387, 166.63636363636334]",20-30s,Caucasian,unmasked,light,Happiness,Female
38610500.jpg,1333,2000,"[459.129438967646, 303.0508466761335, 222.66028459712342, 285.07731704262176]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
63788036.jpg,1353,2000,"[805.9979379725476, 151.9999999999999, 197.00206202745207, 308.0000000000002]",20-30s,Negroid,unmasked,dark,Anger,Male
70453412.jpg,1333,2000,"[444.76183320811424, 83.99999999999994, 271.2171299774604, 375.99999999999955]",20-30s,Caucasian,unmasked,light,Happiness,Male
4379493.jpg,1330,2000,"[1018.2069600244849, 510.8548460959264, 214.3420603464203, 277.68783636444107]",20-30s,Mongoloid,unmasked,light,Neutral,Male
101237211.jpg,1333,2000,"[810.7673414192843, 196.24728027405237, 241.10135450196563, 286.7651527588564]",20-30s,Caucasian,unmasked,light,Neutral,Male
68599123.jpg,2000,1335,"[571.1484320665504, 270.13451392414646, 269.85156793344606, 340.2053085792934]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
65839152.jpg,1333,2000,"[653.0007501875472, 404.99999999999994, 257.9979994998745, 303.00000000000034]",20-30s,Mongoloid,unmasked,light,Happiness,Female
77558598.jpg,1333,2000,"[1120.0010002500612, 211.00000000000014, 297.99649912478105, 374.99999999999983]",20-30s,Mongoloid,unmasked,light,Happiness,Female
63135021.jpg,1333,2000,"[834.206236290101, 229.8081520965429, 316.98440927474684, 398.57554371037054]",20-30s,Caucasian,unmasked,light,Neutral,Male
76967823.jpg,1333,2000,"[481.00000000000006, 316.0047505938242, 449.3042789223449, 600.4964370546312]",Baby,Mongoloid,unmasked,light,Disgust,Male
70504609.jpg,1333,2000,"[755.2880786225342, 243.9999999999998, 448.27980344366574, 609.3479372750293]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
87075302.jpg,2000,1333,"[676.3783188719912, 378.37916366290693, 191.93252169201304, 233.62083633709304]",20-30s,Negroid,unmasked,dark,Neutral,Male
36279802.jpg,2000,1336,"[682.419741077217, 305.17658381506476, 197.20124597664636, 244.0978882465812]",20-30s,Mongoloid,unmasked,light,Happiness,Female
75206610.jpg,1333,2000,"[831.4892944309905, 184.99999999999986, 292.51134502572734, 363.0467373535937]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_8270.jpg,1024,1024,"[268.00000000000017, 152.000004240862, 594.999999999999, 818.9999793777679]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
96439906.jpg,1333,2000,"[794.0, 226.8140597518863, 125.0, 161.18594024811355]",Kid,Caucasian,unmasked,mid-light,Neutral,Female
image_5051.jpg,1024,1024,"[245.04486422668234, 181.14876033057863, 568.7024793388423, 778.3754427390782]",20-30s,Caucasian,unmasked,light,Happiness,Female
77333532.jpg,1333,2000,"[1253.0000000000014, 138.45105587670975, 159.78923407792726, 222.8953933847041]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
95290995.jpg,1333,2000,"[1020.1203450838043, 176.49288433626725, 264.7501365474419, 334.2613895187938]",Senior,Mongoloid,unmasked,mid-light,Anger,Male
58221308.jpg,2000,1333,"[741.4877107771177, 356.1253123035045, 186.34523356194964, 210.7659953501877]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
93137192.jpg,1333,2000,"[816.8722196267404, 340.99999999999994, 333.2236156532046, 434.99999999999983]",20-30s,Mongoloid,unmasked,light,Happiness,Female
2478836.jpg,1328,2000,"[607.5568955271701, 297.8168782616185, 189.44310447283016, 233.1831217383816]",20-30s,Mongoloid,unmasked,light,Happiness,Female
100427600.jpg,2000,1333,"[471.99999999999966, 110.99999999999993, 372.9912494669508, 538.0000000000005]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
3485389.jpg,2000,1333,"[628.6433281157115, 195.8539525311294, 139.6636734495733, 181.0170996087632]",20-30s,Mongoloid,unmasked,light,Neutral,Female
57492554.jpg,1333,2000,"[649.7186851092467, 174.25038853227795, 134.33015605345355, 332.7496114677216]",20-30s,Mongoloid,unmasked,light,Happiness,Female
40820641.jpg,2000,1332,"[632.0000000000153, 386.64473930054254, 140.00000000000006, 185.2763119900745]",20-30s,Mongoloid,unmasked,light,Happiness,Male
1555732.jpg,2000,1333,"[714.4159273659848, 694.2852632409063, 363.35857319723937, 482.651270554598]",20-30s,Mongoloid,unmasked,light,Happiness,Female
10477683.jpg,2000,1334,"[715.9985740402194, 387.9999999999961, 294.0013162705637, 411.99999999999795]",20-30s,Mongoloid,unmasked,light,Happiness,Female
62581300.jpg,1333,2000,"[792.5665602131385, 295.32544277134645, 372.22362213657823, 574.944437071539]",20-30s,Caucasian,unmasked,light,Neutral,Female
81863201.jpg,1333,2000,"[356.15402278147326, 252.30084438957786, 412.3217115689378, 579.7101513158678]",20-30s,Mongoloid,unmasked,light,Anger,Male
83219553.jpg,1333,2000,"[1256.3993929364362, 214.32757594139088, 133.64024282543144, 219.1492188526391]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
93113439.jpg,1333,2000,"[906.9568536774543, 454.00000000000114, 155.04314632254952, 184.27414011737534]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
image_875.jpg,1024,1024,"[215.34343434343455, 146.56565656565633, 569.535353535353, 829.1515151515156]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
55837363.jpg,1333,2000,"[1198.892723180795, 138.0, 263.107276819204, 321.9]",Kid,Caucasian,unmasked,mid-light,Happiness,Female
81956562.jpg,1333,2000,"[1000.0022505626403, 401.99999999999983, 230.9944986246565, 320.0]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
87245125.jpg,2000,1187,"[466.00357224770784, 102.00000000000024, 162.99234518348632, 240.0000000000001]",20-30s,Caucasian,unmasked,light,Neutral,Male
64520004.jpg,1333,2000,"[1195.3240606714232, 178.00000000000003, 254.6759393285749, 375.99999999999955]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
101896276.jpg,2000,1333,"[345.33611161113714, 355.83134225261966, 489.78628375341566, 704.087348846532]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
82395282.jpg,1328,2000,"[882.9621307021138, 265.10221206684906, 183.6581356356374, 247.1022120668639]",20-30s,Negroid,unmasked,dark,Neutral,Male
44397260.jpg,1334,2000,"[801.0034228883898, 367.0, 202.77258282976874, 270.0000000000002]",20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female
70880940.jpg,1335,2000,"[720.8578050000001, 228.00000000000006, 404.1421949999999, 547.0]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
66467112.jpg,1333,2000,"[1058.2914798826598, 122.0, 479.70852011733336, 631.9999999999968]",40-50s,Mongoloid,unmasked,light,Neutral,Female
86900275.jpg,2000,2000,"[685.7142857142861, 691.1564625850345, 282.99319727891117, 669.3877551020404]",20-30s,Caucasian,unmasked,light,Neutral,Female
42852017.jpg,2000,1333,"[569.3789971673041, 325.0000000000002, 210.1452033992344, 285.95867768595025]",20-30s,Mongoloid,unmasked,mid-dark,Happiness,Male
70117107.jpg,1333,2000,"[874.9999999999989, 146.99999999999994, 216.52524368195284, 296.71596742261914]",20-30s,Mongoloid,unmasked,light,Happiness,Male
59409832.jpg,2000,1332,"[690.3691365846116, 226.30790158712045, 131.0929142046972, 151.66380088432896]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
50512472.jpg,1500,2000,"[992.0, 246.9999999999995, 221.9999999999997, 300.99999999999943]",20-30s,Caucasian,unmasked,light,Neutral,Female
76975761.jpg,1333,2000,"[525.8740693612934, 133.5093391966502, 140.93692485992887, 164.31109715083016]",20-30s,Caucasian,masked,mid-light,Happiness,Female
969815.jpg,2000,1333,"[644.9030889408938, 500.4001474411076, 500.9785231372842, 603.8711499521502]",20-30s,Mongoloid,masked,light,Neutral,Female
60738305.jpg,1333,2000,"[828.511367692824, 136.1660909631266, 271.7710986806234, 385.5326813474757]",40-50s,Mongoloid,unmasked,light,Happiness,Female
48927742.jpg,1333,2000,"[720.5938311566206, 297.6214467757696, 106.7856474705968, 148.05667464977185]",20-30s,Caucasian,unmasked,light,Happiness,Female
64562092.jpg,2000,1333,"[465.25788880540915, 234.0, 240.23985725018778, 321.4658151765595]",20-30s,Caucasian,unmasked,mid-light,Sadness,Female
54425734.jpg,1333,2000,"[983.0012503125782, 49.99999999999999, 304.99874968742176, 444.0]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
83097136.jpg,2000,1498,"[568.0028060708264, 280.9999999999999, 347.99473861720054, 479.99999999999966]",20-30s,Caucasian,unmasked,light,Happiness,Female
61665536.jpg,1333,2000,"[1387.3064231647738, 323.6598388825132, 246.12589157446436, 328.45053165730855]",20-30s,Caucasian,unmasked,light,Happiness,Female
67813729.jpg,1333,2000,"[832.709442730863, 306.99999999999983, 279.2905572691359, 334.87080907974524]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
36803341.jpg,1324,2000,"[1243.7236254538093, 567.7618324279628, 127.15205548832495, 158.84314404291501]",20-30s,Mongoloid,unmasked,light,Happiness,Female
96595488.jpg,1333,2000,"[973.5919196170935, 224.63393603332318, 761.0202346292801, 949.9758831566785]",Senior,Mongoloid,unmasked,mid-light,Neutral,Female
image_6169.jpg,1024,1024,"[225.01463414634122, 192.3268292682925, 568.6878048780482, 778.1170731707322]",Senior,Caucasian,unmasked,mid-light,Happiness,Male
45029383.jpg,2000,1334,"[564.853774169336, 423.49788084238753, 633.7311291533241, 955.9288741653737]",20-30s,Mongoloid,unmasked,light,Neutral,Female
32473705.jpg,1335,2000,"[1058.0000789411345, 318.999999999999, 218.9997631765905, 277.99999999999926]",20-30s,Mongoloid,unmasked,light,Happiness,Male
39641887.jpg,1333,2000,"[726.5631866815565, 329.51922682876597, 500.06785731396906, 686.9667118590507]",20-30s,Mongoloid,unmasked,light,Surprise,Male
86375973.jpg,1333,2000,"[932.0797075251087, 210.18324342596117, 128.3315441981647, 158.1090901906847]",Kid,Mongoloid,unmasked,light,Happiness,Female
72780588.jpg,1333,2000,"[1193.9999999999977, 269.346111381152, 306.56451642890767, 321.9999999999998]",40-50s,Mongoloid,unmasked,light,Happiness,Female
76542980.jpg,1333,2000,"[1000.2529833168345, 97.49919022899313, 280.7470166831644, 369.62641709926163]",20-30s,Caucasian,unmasked,light,Neutral,Male
49381646.jpg,1333,2000,"[657.8554910334524, 390.199579698394, 333.82316475286524, 438.8004203016026]",20-30s,Caucasian,unmasked,light,Happiness,Female
32766900.jpg,2000,2000,"[850.7434380103939, 239.58679186072513, 217.13265565452994, 256.8882413691994]",20-30s,Mongoloid,unmasked,light,Neutral,Male
101547310.jpg,1500,2000,"[1060.642680222744, 135.75230623005496, 205.92804066823908, 268.392642150019]",20-30s,Mongoloid,unmasked,light,Neutral,Female
81728509.jpg,2000,1333,"[440.99999999999955, 323.00000000000017, 341.0025, 417.9999999999997]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
87388993.jpg,1333,2000,"[1035.8843167246216, 96.12919092025453, 169.6028068242087, 200.8708090797454]",20-30s,Caucasian,unmasked,mid-light,Sadness,Male
72426004.jpg,1333,2000,"[861.7753334736367, 180.99999999999852, 285.37444421059394, 403.2900615181506]",20-30s,Mongoloid,unmasked,light,Neutral,Female
53293170.jpg,1333,2000,"[1416.825685501813, 302.69086998929424, 265.08623390326983, 345.3091300107033]",20-30s,Mongoloid,unmasked,light,Happiness,Female
60019926.jpg,905,1356,"[783.2783410262854, 197.66260924669285, 206.11112839167154, 268.7690562137475]",Teenager,Mongoloid,unmasked,light,Happiness,Female
5148578.jpg,1333,2000,"[1356.3187104953354, 760.3726163542041, 62.681289504665536, 79.71559873953025]",20-30s,Mongoloid,unmasked,light,Neutral,Female
84316740.jpg,2000,1333,"[658.0743724608386, 186.86570067570685, 315.82795731545355, 429.88881239328003]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_7603.jpg,1024,1024,"[197.0202020202013, 168.62626262626276, 547.828282828282, 778.7474747474736]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
50032831.jpg,1333,2000,"[432.21320330082517, 193.8949000000001, 324.9999999999998, 429.2487000000004]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78352985.jpg,2000,1333,"[535.7624514725684, 764.3613135293006, 424.4750970548592, 545.769832314254]",20-30s,Mongoloid,unmasked,light,Neutral,Female
58816350.jpg,1333,2000,"[704.9415377021456, 244.04529753539558, 235.379078891217, 336.7191100863944]",20-30s,Mongoloid,unmasked,light,Happiness,Female
88467367.jpg,1333,2000,"[945.9983731200253, 249.0000000000001, 234.00325375995035, 329.99999999999926]",20-30s,Mongoloid,unmasked,light,Happiness,Male
56459833.jpg,1335,2000,"[883.0743859222036, 219.23373648680334, 193.65479366151675, 230.0777416628917]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
